tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
8364	Xenopus tropicalis	100158502	0	live	prnp	cjd, prion, prp, prp(c)	prion protein			Un							
8355	Xenopus laevis	444620	0	live	prnp	cjd, prion, prp, prp(c)	prion protein										
9606	Homo sapiens	5621	0	live	PRNP	ASCR, AltPrP, CD230, CJD, GSS, KURU, PRIP, PrP, PrP27-30, PrP33-35C, PrPc, p27-30	prion protein	CD230 antigen|prion-related protein	20p13	20	NC_000020.11	4686151	4701588	plus	2	176640	
10090	Mus musculus	19122	0	live	Prnp	AA960666, AI325101, CD230, PrP, PrP<C>, PrPC, PrPSc, Prn-i, Prn-p, Sinc, prP27-30, prP33-35C	prion protein		2 64.07 cM	2	NC_000068.7	131909928	131938436	plus	4		
10090	Mus musculus	26434	0	live	Prnd	AI450264, Dpl, PrPLP, doppel	prion protein dublet	doppelganger|prion protein-like protein	2 64.07 cM	2	NC_000068.7	131950861	131956131	plus	4		
9940	Ovis aries	493887	0	live	PRNP	PRPC, Prp, SIP	prion protein	prion protein (p27-30) (Creutzfeldt-Jakob disease, Gerstmann-Strausler-Scheinker syndrome, fatal familial insomnia)		13	NC_019470.2	46143605	46164433	plus	3		
9913	Bos taurus	281427	0	live	PRNP	AltPrP, PrP	prion protein	major scrapie-associated fibril protein 1|prion protein (p27-30) (Creutzfeldt-Jakob disease, Gerstmann-Strausler-Scheinker syndrome, fatal familial insomnia)|prion protein PrP|prion protein precursor PrP|prion protein variant a|prion protein variant b	13q17	13	AC_000170.1	47400392	47418507	plus	3		
10116	Rattus norvegicus	24686	0	live	Prnp	PrP, Prn	prion protein	prion protein, PrP|prion protein, structural	3q36	3	NC_005102.4	124515922	124531320	plus	4		
9606	Homo sapiens	23627	0	live	PRND	DOPPEL, DPL, PrPLP, dJ1068H6.4	prion protein 2 (dublet)	prion gene complex, downstream	20p13	20	NC_000020.11	4721854	4728462	plus	2	604263	
10090	Mus musculus	111368	0	live	Prn	Gm28045p-Prnd, Prn	prion protein gene complex	Prnp-Prnd readthrough	2	2	NC_000068.7	131909928	131956131	plus	4		
10090	Mus musculus	212518	0	live	Sprn	C630041J07	shadow of prion protein	Shadoo|protein shadoo	7 F4	7	NC_000073.6	140150628	140154659	minus	2		
559292	Saccharomyces cerevisiae S288c	850329	0	live	RNQ1	YCL028W	prion domain-containing protein RNQ1			III	NC_001135.5	70150	71367	plus	1		
10036	Mesocricetus auratus	101829062	0	live	Prnp	PRP, PrP27-30, PrP33-35C	prion protein	Major prion protein|PrP 27-30		Un							
9031	Gallus gallus	396452	0	live	PRNP	Prn-p, prp	prion protein	65-21 protein|ARIA|PR-LP|acetylcholine receptor-inducing activity|prion protein (p27-30) (Creutzfeldt-Jakob disease, Gerstmann-Strausler-Scheinker syndrome, fatal familial insomnia)|prion-like protein|prion-like-protein		22	NC_006109.4	439765	444495	minus	3		
9925	Capra hircus	102169975	0	live	PRNP	PrP	prion protein	prion protein allelic variant 171R/240S|prion protein allelic variant 211Q/240S|prion protein allelic variant 222K/240S|prion protein allelic variant 240P|prion protein allelic variant 240S|prion protein variant 110P|prion protein variant 133Q/240P|prion protein variant 137I/240P|prion protein variant 142T/240S|prion protein variant 143R|prion protein variant 194P/240S|prion protein variant 222K/240S|prion protein variant 240P|prion protein variant 240S|prion protein variant 37V|prion protein variant 37V/240S|truncated prion protein		13	NC_022305.1	45223737	45241934	plus	3		
10090	Mus musculus	116861	0	live	Prdt1		prion disease incubation time 1		2 65.13 cM	2							
10090	Mus musculus	112231	0	live	Pid2		prion incubation determinant 2		9 20.74 cM	9							
10090	Mus musculus	117009	0	live	Pitm4		prion incubation time 4		15 41.96 cM	15							
10090	Mus musculus	112238	0	live	Pid3		prion incubation determinant 3		11 37.96 cM	11							
10090	Mus musculus	116863	0	live	Prdt3		prion disease incubation time 3		11 51.23 cM	11							
10090	Mus musculus	493114	0	live	Prnr1		prion resistance 1		5 63.84 cM	5							
10090	Mus musculus	492943	0	live	Prnr2		prion resistance 2		7 17.4 cM	7							
10090	Mus musculus	117008	0	live	Pitm3		prion incubation time 3		8 43.96 cM	8							
10090	Mus musculus	117007	0	live	Pitm2		prion incubation time 2		4 42.13 cM	4							
10090	Mus musculus	117006	0	live	Pitm1		prion incubation time 1		2 34.9 cM	2							
10090	Mus musculus	116862	0	live	Prdt2		prion disease incubation time 2		2 60.43 cM	2							
10090	Mus musculus	116853	0	live	Prdt4		prion disease incubation time 4		12 55.45 cM	12							
9940	Ovis aries	443194	0	live	PRND		prion protein 2 (dublet)	prPLP|prion protein-like protein, doppel	13q17-q18	13	NC_019470.2	46186796	46191344	plus	2		
9544	Macaca mulatta	717859	0	live	PRNP	EGK_02633	prion protein	major prion protein preproprotein|prP|prP27-30|prP33-35C		10	NC_027902.1	37561236	37577308	plus	2		
9615	Canis lupus familiaris	485783	0	live	PRNP	PrP	prion protein	prion protein (p27-30) (Creutzfeldt-Jakob disease, Gerstmann-Strausler-Scheinker syndrome, fatal familial insomnia)		24	NC_006606.3	16845224	16862358	minus	3		
9606	Homo sapiens	503542	0	live	SPRN	SHADOO, SHO, bA108K14.1	shadow of prion protein homolog (zebrafish)	hypothetical protein BC004409|protein shadoo	10q26.3	10	NC_000010.11	133420666	133424617	minus	2	610447	
9986	Oryctolagus cuniculus	100008658	0	live	PRNP	PRP	prion protein	prP27-30|prP33-35C		4	NC_013672.1	11376630	11391230	plus	3		
9598	Pan troglodytes	458076	0	live	PRNP	CD230, PrP, PrP27-30, PrP33-35C	prion protein	CD230 antigen|infectious amyloid		20	NC_006487.3	4559335	4575325	plus	2		
9823	Sus scrofa	494014	0	live	PRNP	PRP	prion protein		17	17	NC_010459.4	14656638	14667625	minus	4		
10116	Rattus norvegicus	113910	0	live	Prnd		prion protein 2 (dublet)	prion protein dublet|prion protein-like protein	3q36	3	NC_005102.4	124543240	124548548	plus	4		
10029	Cricetulus griseus	100762792	0	live	Prnp	PRP, PrP27-30, PrP33-35C	prion protein	Major prion protein		6	NW_003613715.1	628928	641334	minus	2		
7955	Danio rerio	494129	0	live	prnpa	PrP rel-2, PrP-2, PrP-like, PrP3, PrPL-P1-like, prnp	prion protein a	PrP-rel-2		8	NC_007119.6	43046732	43050188	plus	2		
7955	Danio rerio	100006279	0	live	prnpb	PrP-1, PrP1, prnprs1, stPrP-1, zgc:123004	prion protein b	prion protein 1|prion protein, related sequence 1		10	NC_007121.6	20670684	20675398	plus	3		
9913	Bos taurus	281426	0	live	PRND	dpl	prion protein 2 (dublet)	prPLP		13	AC_000170.1	47444352	47449390	plus	2		
8355	Xenopus laevis	398272	0	live	prnp		prion protein										
9544	Macaca mulatta	717883	0	live	PRND	EGK_02634, PrPLP	prion protein 2 (dublet)	doppel protein Dpl|prion-like protein doppel preproprotein		10	NC_027902.1	37596895	37600614	plus	2		
13616	Monodelphis domestica	554189	0	live	PRNP		prion protein	prion protein (p27-30) (Creutzfeldt-Jakob disease, Gerstmann-Strausler-Scheinker syndrome, fatal familial insomnia)|prion protein PrP		1	NC_008801.1	563034828	563066016	minus	4		
9913	Bos taurus	616266	0	live	SPRN		shadow of prion protein homolog (zebrafish)	protein shadoo|shadoo protein Sho		26	AC_000183.1	25812475	25813079	minus	1		
9593	Gorilla gorilla	101135304	0	live	PRNP		prion protein			20	NC_018444.1	4779621	4798683	plus	5		
10181	Heterocephalus glaber	101710391	0	live	Prnp	GW7_03223	prion protein	Major prion protein 2		Un							
381198	Anser cygnoides domesticus	106047656	0	live	PRNP		prion protein			Un							
30608	Microcebus murinus	105866025	0	live	PRNP		prion protein			Un							
9568	Mandrillus leucophaeus	105535948	0	live	PRNP		prion protein			Un							
336983	Colobus angolensis palliatus	105511027	0	live	PRNP		prion protein			Un							
52644	Haliaeetus leucocephalus	104828882	0	live	PRNP		prion protein			Un							
60711	Chlorocebus sabaeus	103245973	0	live	SPRN		shadow of prion protein homolog (zebrafish)			26	NC_023667.1	53256120	53260741	minus	6		
9755	Physeter catodon	102990340	0	live	PRNP		prion protein			Un	NW_006718710.1	41954	53852	minus	4		
13735	Pelodiscus sinensis	102460857	0	live	PRNP	Prpn	prion protein	major prion protein homolog		Un							
89462	Bubalus bubalis	102412748	0	live	PRNP		prion protein			Un	NW_005784057.1	1444145	1461560	minus	5		
8479	Chrysemys picta	101932649	0	live	PRNP		prion protein	major prion protein homolog		Un	NW_007281353.1	6451969	6485985	plus	6		
8839	Anas platyrhynchos	101797043	0	live	PRNP	PrP	prion protein	major prion protein homolog		Un							
10029	Cricetulus griseus	100762506	0	live	Prnd		prion protein 2 (dublet)	Prion-like protein doppel|prion-like protein doppel-like protein		6	NW_003613715.1	606131	609895	minus	2		
61853	Nomascus leucogenys	100587690	0	live	PRNP		prion protein			13	NC_019828.1	38361972	38379429	plus	8		
9601	Pongo abelii	100173712	0	live	PRNP		prion protein			20	NC_012611.1	23552217	23567711	minus	2		
